Genus_name	Division_name
Hydrophyllum	Plants and Fungi
Leonurus	Plants and Fungi
Coleus	Plants and Fungi
Olea	Plants and Fungi
Jasminum	Plants and Fungi
Antirrhinum	Plants and Fungi
Craterostigma	Plants and Fungi
Erythranthe	Plants and Fungi
Digitalis	Plants and Fungi
Cymbalaria	Plants and Fungi
Lamourouxia	Plants and Fungi
Striga	Plants and Fungi
Agalinis	Plants and Fungi
Epifagus	Plants and Fungi
Conopholis	Plants and Fungi
Sesamum	Plants and Fungi
Uncarina	Plants and Fungi
Aphelandra	Plants and Fungi
Barleria	Plants and Fungi
Justicia	Plants and Fungi
Nelsonia	Plants and Fungi
Ruttya	Plants and Fungi
Pinguicula	Plants and Fungi
Sambucus	Plants and Fungi
Viburnum	Plants and Fungi
Adoxa	Plants and Fungi
Ambrosia	Plants and Fungi
Arctium	Plants and Fungi
Artemisia	Plants and Fungi
Carthamus	Plants and Fungi
Flaveria	Plants and Fungi
Guizotia	Plants and Fungi
Helianthus	Plants and Fungi
Lactuca	Plants and Fungi
Barnadesia	Plants and Fungi
Ligularia	Plants and Fungi
Adenothamnus	Plants and Fungi
Argyroxiphium	Plants and Fungi
Arnica	Plants and Fungi
Dubautia	Plants and Fungi
Hulsea	Plants and Fungi
Kyhosia	Plants and Fungi
Madia	Plants and Fungi
Harmonia	Plants and Fungi
Raillardella	Plants and Fungi
Carlquistia	Plants and Fungi
Anisocarpus	Plants and Fungi
Wilkesia	Plants and Fungi
Cynara	Plants and Fungi
Byrsonima	Plants and Fungi
Platytheca	Plants and Fungi
Polygala	Plants and Fungi
Securidaca	Plants and Fungi
Cornus	Plants and Fungi
Garrya	Plants and Fungi
Nyssa	Plants and Fungi
Ilex	Plants and Fungi
Nemopanthus	Plants and Fungi
Phelline	Plants and Fungi
Euonymus	Plants and Fungi
Corynocarpus	Plants and Fungi
Dichapetalum	Plants and Fungi
Hippocratea	Plants and Fungi
Salacia	Plants and Fungi
Icacina	Plants and Fungi
Salvadora	Plants and Fungi
Macadamia	Plants and Fungi
Protea	Plants and Fungi
Anagallis	Plants and Fungi
Cyrilla	Plants and Fungi
Epacris	Plants and Fungi
Rhododendron	Plants and Fungi
Pterospora	Plants and Fungi
Sarcodes	Plants and Fungi
Darlingtonia	Plants and Fungi
Heliamphora	Plants and Fungi
Sarracenia	Plants and Fungi
Dionaea	Plants and Fungi
Drosera	Plants and Fungi
Drosophyllum	Plants and Fungi
Nepenthes	Plants and Fungi
Dillenia	Plants and Fungi
Lobelia	Plants and Fungi
Daphniphyllum	Plants and Fungi
Eucommia	Plants and Fungi
Hamamelis	Plants and Fungi
Liquidambar	Plants and Fungi
Platanus	Plants and Fungi
Trochodendron	Plants and Fungi
Barclaya	Plants and Fungi
Euryale	Plants and Fungi
Nuphar	Plants and Fungi
Nymphaea	Plants and Fungi
Victoria	Plants and Fungi
Brasenia	Plants and Fungi
Cabomba	Plants and Fungi
Ceratophyllum	Plants and Fungi
Nelumbo	Plants and Fungi
Batis	Plants and Fungi
Camellia	Plants and Fungi
Sagittaria	Plants and Fungi
Alocasia	Plants and Fungi
Arum	Plants and Fungi
Colocasia	Plants and Fungi
Sauromatum	Plants and Fungi
Acorus	Plants and Fungi
Gymnostachys	Plants and Fungi
Lemna	Plants and Fungi
Pistia	Plants and Fungi
Aegilops	Plants and Fungi
Avena	Plants and Fungi
Bromus	Plants and Fungi
Coix	Plants and Fungi
Dactylis	Plants and Fungi
Eleusine	Plants and Fungi
Hordeum	Plants and Fungi
Lolium	Plants and Fungi
Neurachne	Plants and Fungi
Oryza	Plants and Fungi
Panicum	Plants and Fungi
Cenchrus	Plants and Fungi
Poa	Plants and Fungi
Saccharum	Plants and Fungi
Secale	Plants and Fungi
Setaria	Plants and Fungi
Sorghum	Plants and Fungi
Tripsacum	Plants and Fungi
Triticum	Plants and Fungi
Zea	Plants and Fungi
Bambusa	Plants and Fungi
Psathyrostachys	Plants and Fungi
Thinopyrum	Plants and Fungi
Arundinaria	Plants and Fungi
Agropyron	Plants and Fungi
Amblyopyrum	Plants and Fungi
Australopyrum	Plants and Fungi
Pseudoroegneria	Plants and Fungi
Festuca	Plants and Fungi
Cyperus	Plants and Fungi
Ananas	Plants and Fungi
Bromelia	Plants and Fungi
Thaumatococcus	Plants and Fungi
Goeppertia	Plants and Fungi
Marantochloa	Plants and Fungi
Canna	Plants and Fungi
Costus	Plants and Fungi
Monocostus	Plants and Fungi
Tapeinochilos	Plants and Fungi
Ensete	Plants and Fungi
Musa	Plants and Fungi
Globba	Plants and Fungi
Hedychium	Plants and Fungi
Riedelia	Plants and Fungi
Zingiber	Plants and Fungi
Heliconia	Plants and Fungi
Orchidantha	Plants and Fungi
Phenakospermum	Plants and Fungi
Ravenala	Plants and Fungi
Strelitzia	Plants and Fungi
Galanthus	Plants and Fungi
Dioscorea	Plants and Fungi
Molineria	Plants and Fungi
Allium	Plants and Fungi
Asparagus	Plants and Fungi
Lilium	Plants and Fungi
Medeola	Plants and Fungi
Hippeastrum	Plants and Fungi
Narcissus	Plants and Fungi
Uvularia	Plants and Fungi
Scilla	Plants and Fungi
Geitonoplesium	Plants and Fungi
Lapageria	Plants and Fungi
Calamus	Plants and Fungi
Caryota	Plants and Fungi
Drymophloeus	Plants and Fungi
Nypa	Plants and Fungi
Phoenix	Plants and Fungi
Serenoa	Plants and Fungi
Pandanus	Plants and Fungi
Typha	Plants and Fungi
Joinvillea	Plants and Fungi
Tradescantia	Plants and Fungi
Commelina	Plants and Fungi
x	Plants and Fungi
Pneumocystis	Plants and Fungi
Neocallimastix	Plants and Fungi
Achlya	Plants and Fungi
Saprolegnia	Plants and Fungi
Schizochytrium	Plants and Fungi
Thraustochytrium	Plants and Fungi
Bremia	Plants and Fungi
Plasmopara	Plants and Fungi
Phytophthora	Plants and Fungi
Pythium	Plants and Fungi
Lagenidium	Plants and Fungi
Blastocladiella	Plants and Fungi
Chytriomyces	Plants and Fungi
Spizellomyces	Plants and Fungi
Phlyctochytrium	Plants and Fungi
Piromyces	Plants and Fungi
Caecomyces	Plants and Fungi
Absidia	Plants and Fungi
Phycomyces	Plants and Fungi
Rhizomucor	Plants and Fungi
Mucor	Plants and Fungi
Rhizopus	Plants and Fungi
Blakeslea	Plants and Fungi
Cunninghamella	Plants and Fungi
Mortierella	Plants and Fungi
Basidiobolus	Plants and Fungi
Coemansia	Plants and Fungi
Dipsacomyces	Plants and Fungi
Linderina	Plants and Fungi
Endogone	Plants and Fungi
Gigaspora	Plants and Fungi
Rhizophagus	Plants and Fungi
Amoebidium	Plants and Fungi
Capniomyces	Plants and Fungi
Genistelloides	Plants and Fungi
Schizosaccharomyces	Plants and Fungi
Cyberlindnera	Plants and Fungi
Pichia	Plants and Fungi
Kluyveromyces	Plants and Fungi
Lachancea	Plants and Fungi
Pachysolen	Plants and Fungi
Millerozyma	Plants and Fungi
Komagataella	Plants and Fungi
Ogataea	Plants and Fungi
Scheffersomyces	Plants and Fungi
Wickerhamomyces	Plants and Fungi
Meyerozyma	Plants and Fungi
Saccharomyces	Plants and Fungi
Saccharomycopsis	Plants and Fungi
Torulaspora	Plants and Fungi
Yarrowia	Plants and Fungi
Zygosaccharomyces	Plants and Fungi
Debaryomyces	Plants and Fungi
Eremascus	Plants and Fungi
Dioszegia	Plants and Fungi
Kwoniella	Plants and Fungi
Vishniacozyma	Plants and Fungi
Sugitazyma	Plants and Fungi
Hannaella	Plants and Fungi
Papiliotrema	Plants and Fungi
Ruinenia	Plants and Fungi
Ballistosporomyces	Plants and Fungi
Bensingtonia	Plants and Fungi
Pseudobensingtonia	Plants and Fungi
Kondoa	Plants and Fungi
Bannozyma	Plants and Fungi
Kockovaella	Plants and Fungi
Sporobolomyces	Plants and Fungi
Rhodosporidiobolus	Plants and Fungi
Brettanomyces	Plants and Fungi
Taphrina	Plants and Fungi
Bipolaris	Plants and Fungi
Plenodomus	Plants and Fungi
Venturia	Plants and Fungi
Pyrenophora	Plants and Fungi
Pseudomicrostroma	Plants and Fungi
Histoplasma	Plants and Fungi
Blastomyces	Plants and Fungi
Malbranchea	Plants and Fungi
Hapsidospora	Plants and Fungi
Sarocladium	Plants and Fungi
Epichloe	Plants and Fungi
Verruciconidia	Plants and Fungi
Aspergillus	Plants and Fungi
Penicillium	Plants and Fungi
Thermoascus	Plants and Fungi
Paecilomyces	Plants and Fungi
Talaromyces	Plants and Fungi
Monascus	Plants and Fungi
Amorphotheca	Plants and Fungi
Ascosphaera	Plants and Fungi
Claviceps	Plants and Fungi
Cryphonectria	Plants and Fungi
Fusarium	Plants and Fungi
Hypomyces	Plants and Fungi
Neurospora	Plants and Fungi
Sordaria	Plants and Fungi
Chaetomium	Plants and Fungi
Ceratocystiopsis	Plants and Fungi
Cornuvesica	Plants and Fungi
Ceratocystis	Plants and Fungi
Grosmannia	Plants and Fungi
Ophiostoma	Plants and Fungi
Sporothrix	Plants and Fungi
Sphaeronaemella	Plants and Fungi
Sclerotinia	Plants and Fungi
Hymenoscyphus	Plants and Fungi
Aleuria	Plants and Fungi
Ascobolus	Plants and Fungi
Morchella	Plants and Fungi
Cladonia	Plants and Fungi
Cryptococcus	Plants and Fungi
Filobasidium	Plants and Fungi
Piskurozyma	Plants and Fungi
Tremella	Plants and Fungi
Exidia	Plants and Fungi
Trimorphomyces	Plants and Fungi
Phleogena	Plants and Fungi
Atractiella	Plants and Fungi
Efibulobasidium	Plants and Fungi
Tulasnella	Plants and Fungi
Septobasidium	Plants and Fungi
Ceratobasidium	Plants and Fungi
Dacrymyces	Plants and Fungi
Melampsora	Plants and Fungi
Uromyces	Plants and Fungi
Gymnosporangium	Plants and Fungi
Ustilago	Plants and Fungi
Microbotryum	Plants and Fungi
Graphiola	Plants and Fungi
Leucosporidium	Plants and Fungi
Tilletiaria	Plants and Fungi
Rhodotorula	Plants and Fungi
Puccinia	Plants and Fungi
Coleosporium	Plants and Fungi
Phlebia	Plants and Fungi
Athelia	Plants and Fungi
Ganoderma	Plants and Fungi
Irpex	Plants and Fungi
Pleurotus	Plants and Fungi
Trametes	Plants and Fungi
Pseudospongipellis	Plants and Fungi
Bjerkandera	Plants and Fungi
Schizophyllum	Plants and Fungi
Endophyllum	Plants and Fungi
Agaricus	Plants and Fungi
Coprinopsis	Plants and Fungi
Coprinellus	Plants and Fungi
Lentinula	Plants and Fungi
Lentinellus	Plants and Fungi
Lentinus	Plants and Fungi
Neolentinus	Plants and Fungi
Heliocybe	Plants and Fungi
Rubroboletus	Plants and Fungi
Paragyrodon	Plants and Fungi
Phylloporus	Plants and Fungi
Rhizopogon	Plants and Fungi
Suillus	Plants and Fungi
Gastrosuillus	Plants and Fungi
Chroogomphus	Plants and Fungi
Gomphidius	Plants and Fungi
Russula	Plants and Fungi
Exobasidium	Plants and Fungi
Cystofilobasidium	Plants and Fungi
Erythrobasidium	Plants and Fungi
Saitozyma	Plants and Fungi
Vanrija	Plants and Fungi
Kabatiella	Plants and Fungi
Apioperdon	Plants and Fungi
Colacogloea	Plants and Fungi
Symmetrospora	Plants and Fungi
Chrysozyma	Plants and Fungi
Fellozyma	Plants and Fungi
Buckleyzyma	Plants and Fungi
Cystobasidiopsis	Plants and Fungi
Hamamotoa	Plants and Fungi
Phyllozyma	Plants and Fungi
Slooffia	Plants and Fungi
Agaricales	Plants and Fungi
Ascochyta	Plants and Fungi
Colletotrichum	Plants and Fungi
Robillarda	Plants and Fungi
Leptoxyphium	Plants and Fungi
Candida	Plants and Fungi
[Candida]	Plants and Fungi
Nakaseomyces	Plants and Fungi
Diutina	Plants and Fungi
Pseudozyma	Plants and Fungi
Wickerhamiella	Plants and Fungi
Saturnispora	Plants and Fungi
Starmerella	Plants and Fungi
Fulvia	Plants and Fungi
Coccidioides	Plants and Fungi
Curvularia	Plants and Fungi
Microdochium	Plants and Fungi
Metarhizium	Plants and Fungi
Scytalidium	Plants and Fungi
Thermomyces	Plants and Fungi
Trichoderma	Plants and Fungi
Trichophyton	Plants and Fungi
Trichosporon	Plants and Fungi
Cutaneotrichosporon	Plants and Fungi
Sclerotium	Plants and Fungi
Cenococcum	Plants and Fungi
Helicobasidium	Plants and Fungi
Tricharina	Plants and Fungi
Aureobasidium	Plants and Fungi
Exophiala	Plants and Fungi
Phaeococcus	Plants and Fungi
Rhinocladiella	Plants and Fungi
Microascus	Plants and Fungi
Scedosporium	Plants and Fungi
Alternaria	Plants and Fungi
Phialophora	Plants and Fungi
Saitoella	Plants and Fungi
Fellomyces	Plants and Fungi
Kurtzmanomyces	Plants and Fungi
Sterigmatomyces	Plants and Fungi
Zygoascus	Plants and Fungi
Grifola	Plants and Fungi
Laetiporus	Plants and Fungi
Lenzites	Plants and Fungi
Ossicaulis	Plants and Fungi
Panellus	Plants and Fungi
Polyporus	Plants and Fungi
Stereum	Plants and Fungi
Sterigmatosporidium	Plants and Fungi
Crithidia	Invertebrates
Strigomonas	Invertebrates
Leishmania	Invertebrates
Leptomonas	Invertebrates
Trypanosoma	Invertebrates
Endotrypanum	Invertebrates
Phytomonas	Invertebrates
Trypanoplasma	Invertebrates
Herpetomonas	Invertebrates
Trichomonas	Invertebrates
Tritrichomonas	Invertebrates
Pentatrichomonas	Invertebrates
Tetratrichomonas	Invertebrates
Trichomitus	Invertebrates
Hypotrichomonas	Invertebrates
Monocercomonas	Invertebrates
Giardia	Invertebrates
Acanthamoeba	Invertebrates
Entamoeba	Invertebrates
Naegleria	Invertebrates
Tetramitus	Invertebrates
Vahlkampfia	Invertebrates
Amoeba	Invertebrates
Vermamoeba	Invertebrates
Dictyostelium	Invertebrates
Physarum	Invertebrates
Didymium	Invertebrates
Eimeria	Invertebrates
Cryptosporidium	Invertebrates
Toxoplasma	Invertebrates
Sarcocystis	Invertebrates
Plasmodium	Invertebrates
Babesia	Invertebrates
Theileria	Invertebrates
Glaucoma	Invertebrates
Paramecium	Invertebrates
Tetrahymena	Invertebrates
Dexiostoma	Invertebrates
Colpidium	Invertebrates
Ichthyophthirius	Invertebrates
Moneuplotes	Invertebrates
Euplotes	Invertebrates
Oxytricha	Invertebrates
Stylonychia	Invertebrates
Uronychia	Invertebrates
Blepharisma	Invertebrates
Stentor	Invertebrates
Heterometopus	Invertebrates
Halteria	Invertebrates
Colpoda	Invertebrates
Bresslaua	Invertebrates
Isotricha	Invertebrates
Chaenea	Invertebrates
Enchelys	Invertebrates
Didinium	Invertebrates
Coleps	Invertebrates
Loxodes	Invertebrates
Paraurostyla	Invertebrates
Pseudomicrothorax	Invertebrates
Opisthonecta	Invertebrates
Onychodromus	Invertebrates
Encephalitozoon	Plants and Fungi
Vairimorpha	Plants and Fungi
Geodia	Invertebrates
Ephydatia	Invertebrates
Spongilla	Invertebrates
Haliclona	Invertebrates
Halichondria	Invertebrates
Dictyonella	Invertebrates
Spongosorites	Invertebrates
Sarsia	Invertebrates
Hydra	Invertebrates
Polyorchis	Invertebrates
Spirocodon	Invertebrates
Podocoryna	Invertebrates
Aequorea	Invertebrates
Actinia	Invertebrates
Anemonia	Invertebrates
Anthopleura	Invertebrates
Calliactis	Invertebrates
Metridium	Invertebrates
Entacmaea	Invertebrates
Heteractis	Invertebrates
Stichodactyla	Invertebrates
Acropora	Invertebrates
Renilla	Invertebrates
Tripedalia	Invertebrates
Aurelia	Invertebrates
Chrysaora	Invertebrates
Nemopsis	Invertebrates
Eunicella	Invertebrates
Dugesia	Invertebrates
Girardia	Invertebrates
Planocera	Invertebrates
Geocentrophora	Invertebrates
Schistosoma	Invertebrates
Fasciola	Invertebrates
Opisthorchis	Invertebrates
Taenia	Invertebrates
Hydatigera	Invertebrates
Echinococcus	Invertebrates
Hymenolepis	Invertebrates
Cerebratulus	Invertebrates
Emplectonema	Invertebrates
Panagrellus	Invertebrates
Caenorhabditis	Invertebrates
Rhabditis	Invertebrates
Strongyloides	Invertebrates
Ascaris	Invertebrates
Parascaris	Invertebrates
Baylisascaris	Invertebrates
Heterocheilus	Invertebrates
Toxocara	Invertebrates
Anisakis	Invertebrates
Pseudoterranova	Invertebrates
Terranova	Invertebrates
Acanthocheilonema	Invertebrates
Brugia	Invertebrates
Onchocerca	Invertebrates
Dirofilaria	Invertebrates
Haemonchus	Invertebrates
Wuchereria	Invertebrates
Litomosoides	Invertebrates
Meloidogyne	Invertebrates
Angiostrongylus	Invertebrates
Ostertagia	Invertebrates
Trichostrongylus	Invertebrates
Bursaphelenchus	Invertebrates
Trichinella	Invertebrates
Heligmosomoides	Invertebrates
Arenicola	Invertebrates
Owenia	Invertebrates
Glycera	Invertebrates
Perinereis	Invertebrates
Platynereis	Invertebrates
Eudistylia	Invertebrates
Sabellastarte	Invertebrates
Alvinella	Invertebrates
Chaetopterus	Invertebrates
Tubifex	Invertebrates
Enchytraeus	Invertebrates
Eisenia	Plants and Fungi
Lumbricus	Invertebrates
Macrobdella	Invertebrates
Haementeria	Invertebrates
Helobdella	Invertebrates
Placobdella	Invertebrates
Hirudo	Invertebrates
Lamellibrachia	Invertebrates
Urechis	Invertebrates
Themiste	Invertebrates
Phascolopsis	Invertebrates
Siphonosoma	Invertebrates
Sipunculus	Invertebrates
Haliotis	Invertebrates
Patella	Invertebrates
Cerithidea	Invertebrates
Bithynia	Invertebrates
Fusinus	Invertebrates
Conus	Invertebrates
Aplysia	Invertebrates
Bursatella	Invertebrates
Dolabella	Invertebrates
Lymnaea	Invertebrates
Biomphalaria	Invertebrates
Limicolaria	Invertebrates
Cornu	Invertebrates
Helix	Invertebrates
Arion	Invertebrates
Mytilus	Invertebrates
Anadara	Invertebrates
Barbatia	Invertebrates
Crassostrea	Invertebrates
Chlamys	Invertebrates
Mizuhopecten	Invertebrates
Patinopecten	Invertebrates
Placopecten	Invertebrates
Pecten	Invertebrates
Spisula	Invertebrates
Ensis	Invertebrates
Macrocallista	Invertebrates
Mercenaria	Invertebrates
Mya	Invertebrates
Sepia	Invertebrates
Euprymna	Invertebrates
Loligo	Invertebrates
Watasenia	Invertebrates
Illex	Invertebrates
Nototodarus	Invertebrates
Todarodes	Invertebrates
Eledone	Invertebrates
Octopus	Invertebrates
Cryptochiton	Invertebrates
Artemia	Invertebrates
Daphnia	Invertebrates
Vargula	Invertebrates
Balanus	Invertebrates
Megabalanus	Invertebrates
Penaeus	Invertebrates
Pleocyemata	Invertebrates
Macrobrachium	Invertebrates
Palaemon	Invertebrates
Pandalus	Invertebrates
Homarus	Invertebrates
Procaris	Invertebrates
Astacus	Invertebrates
Pacifastacus	Invertebrates
Cherax	Invertebrates
Procambarus	Invertebrates
Palinurus	Invertebrates
Panulirus	Invertebrates
Paralithodes	Invertebrates
Oedignathus	Invertebrates
Pagurus	Invertebrates
Clibanarius	Invertebrates
Cancer	Invertebrates
Carcinus	Invertebrates
Scylla	Invertebrates
Callinectes	Invertebrates
Cardisoma	Invertebrates
Gecarcinus	Invertebrates
Leptuca	Invertebrates
Menippe	Invertebrates
Hypoconcha	Invertebrates
Ranilia	Invertebrates
Raninoides	Invertebrates
Hepatus	Invertebrates
Iliacantha	Invertebrates
Libinia	Invertebrates
Parthenope	Invertebrates
Stenopus	Invertebrates
Euphausia	Invertebrates
Euscelis	Invertebrates
Nephrops	Invertebrates
Tigriopus	Invertebrates
Calanus	Invertebrates
Argulus	Invertebrates
Carcinoscorpius	Invertebrates
Limulus	Invertebrates
Tachypleus	Invertebrates
Androctonus	Invertebrates
Hottentotta	Invertebrates
Buthus	Invertebrates
Centruroides	Invertebrates
Leiurus	Invertebrates
Tityus	Invertebrates
Urodacus	Invertebrates
Orthochirus	Invertebrates
Aphonopelma	Invertebrates
Atrax	Invertebrates
Hadronyche	Invertebrates
Agelenopsis	Invertebrates
Hololena	Invertebrates
Phoneutria	Invertebrates
Loxosceles	Invertebrates
Latrodectus	Invertebrates
Cupiennius	Invertebrates
Pholcus	Invertebrates
Ornithodoros	Invertebrates
Rhipicephalus	Invertebrates
Amblyomma	Invertebrates
Ixodes	Invertebrates
Pyemotes	Invertebrates
Dermatophagoides	Invertebrates
Euroglyphus	Invertebrates
Libellula	Invertebrates
Sympetrum	Invertebrates
Blattella	Invertebrates
Blatta	Invertebrates
Periplaneta	Invertebrates
Blaberus	Invertebrates
Diploptera	Invertebrates
Nauphoeta	Invertebrates
Acheta	Invertebrates
Gryllus	Invertebrates
Locusta	Invertebrates
Romalea	Invertebrates
Schistocerca	Invertebrates
Caledia	Invertebrates
Stauroderus	Invertebrates
Carausius	Invertebrates
Extatosoma	Invertebrates
Acyrthosiphon	Invertebrates
Tibicen	Invertebrates
Bemisia	Invertebrates
Siphoninus	Invertebrates
Anthonomus	Invertebrates
Sitophilus	Invertebrates
Nipponoluciola	Invertebrates
Aquatica	Invertebrates
Photinus	Invertebrates
Pachnoda	Invertebrates
Melolontha	Invertebrates
Popillia	Invertebrates
Tenebrio	Invertebrates
Tribolium	Invertebrates
Zophobas	Invertebrates
Palorus	Invertebrates
Adalia	Invertebrates
Polyphaga	Invertebrates
Bombyx	Invertebrates
Malacosoma	Invertebrates
Heliothis	Invertebrates
Spodoptera	Invertebrates
Trichoplusia	Invertebrates
Helicoverpa	Invertebrates
Pieris	Invertebrates
Antheraea	Invertebrates
Hyalophora	Invertebrates
Lonomia	Invertebrates
Samia	Invertebrates
Manduca	Invertebrates
Galleria	Invertebrates
Choristoneura	Invertebrates
Papilio	Invertebrates
Chironomus	Invertebrates
Aedes	Invertebrates
Ochlerotatus	Invertebrates
Anopheles	Invertebrates
Culex	Invertebrates
Haemagogus	Invertebrates
Psorophora	Invertebrates
Rhynchosciara	Invertebrates
Simulium	Invertebrates
Lutzomyia	Invertebrates
Psychoda	Invertebrates
Tabanus	Invertebrates
Loa	Invertebrates
Ceratitis	Invertebrates
Drosophila	Invertebrates
Scaptodrosophila	Invertebrates
Hirtodrosophila	Invertebrates
Chymomyza	Invertebrates
Liodrosophila	Invertebrates
Zaprionus	Invertebrates
Scaptomyza	Invertebrates
Haematobia	Invertebrates
Musca	Invertebrates
Calliphora	Invertebrates
Lucilia	Invertebrates
Phormia	Invertebrates
Sarcophaga	Invertebrates
Hypoderma	Invertebrates
Glossina	Invertebrates
Chelonus	Invertebrates
Exeristes	Invertebrates
Campoletis	Invertebrates
