qseqid	stitle
TRINITY_DN6806_c0_g1_i4	PREDICTED: mediator of RNA polymerase II transcription subunit 12 [Fragaria vesca subsp. vesca]
TRINITY_DN68115_c0_g1_i1	PREDICTED: mediator of RNA polymerase II transcription subunit 12 [Fragaria vesca subsp. vesca]
TRINITY_DN6820_c0_g1_i6	PREDICTED: transcription factor bHLH104 [Fragaria vesca subsp. vesca]
TRINITY_DN6859_c0_g1_i2	PREDICTED: ethylene-responsive transcription factor ERF105-like [Fragaria vesca subsp. vesca]
TRINITY_DN687_c0_g1_i6	PREDICTED: transcription factor MYC2-like [Fragaria vesca subsp. vesca]
TRINITY_DN6882_c0_g1_i5	PREDICTED: transcription factor WER-like [Fragaria vesca subsp. vesca]
TRINITY_DN68916_c0_g1_i3	PREDICTED: transcription initiation factor TFIID subunit 15 [Fragaria vesca subsp. vesca]
TRINITY_DN68936_c0_g1_i2	PREDICTED: heat stress transcription factor B-2a [Fragaria vesca subsp. vesca]
TRINITY_DN6900_c0_g1_i2	PREDICTED: general transcription factor IIH subunit 3 isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN6915_c0_g2_i1	PREDICTED: general transcription factor IIH subunit 2 [Fragaria vesca subsp. vesca]
TRINITY_DN69174_c0_g1_i1	PREDICTED: transcription factor bHLH157-like [Fragaria vesca subsp. vesca]
TRINITY_DN6917_c0_g1_i6	PREDICTED: mediator of RNA polymerase II transcription subunit 13 isoform X5 [Fragaria vesca subsp. vesca]
TRINITY_DN6932_c0_g1_i3	PREDICTED: transcription factor VOZ1 [Fragaria vesca subsp. vesca]
TRINITY_DN6935_c0_g1_i6	PREDICTED: mediator of RNA polymerase II transcription subunit 25 isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN6935_c0_g2_i1	PREDICTED: mediator of RNA polymerase II transcription subunit 25 isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN6944_c0_g1_i2	PREDICTED: probable WRKY transcription factor 32 [Fragaria vesca subsp. vesca]
TRINITY_DN69551_c0_g1_i1	putative transcription factor C2H2 family [Rosa chinensis]
TRINITY_DN6955_c1_g2_i1	PREDICTED: myb family transcription factor APL isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN69617_c0_g1_i1	PREDICTED: B3 domain-containing transcription factor VRN1-like [Fragaria vesca subsp. vesca]
TRINITY_DN69631_c0_g1_i3	transcription elongation factor SPT6 homolog [Rosa chinensis]
TRINITY_DN69631_c0_g2_i1	transcription elongation factor SPT6 homolog [Rosa chinensis]
TRINITY_DN69644_c0_g1_i2	PREDICTED: ethylene-responsive transcription factor ERF039-like [Fragaria vesca subsp. vesca]
TRINITY_DN6988_c0_g1_i2	PREDICTED: transcription factor ILR3-like [Fragaria vesca subsp. vesca]
TRINITY_DN69920_c0_g1_i2	putative transcription factor WD40-like family [Rosa chinensis]
TRINITY_DN69954_c0_g1_i1	PREDICTED: B3 domain-containing transcription repressor VAL2 isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN7018_c0_g1_i2	PREDICTED: transcription factor bHLH121 [Fragaria vesca subsp. vesca]
TRINITY_DN7018_c0_g2_i1	PREDICTED: transcription factor bHLH121 [Fragaria vesca subsp. vesca]
TRINITY_DN7035_c1_g1_i1	PREDICTED: transcription factor RF2b [Fragaria vesca subsp. vesca]
TRINITY_DN7035_c1_g2_i5	PREDICTED: transcription factor VIP1 [Fragaria vesca subsp. vesca]
TRINITY_DN7042_c0_g1_i1	PREDICTED: putative mediator of RNA polymerase II transcription subunit 12 [Fragaria vesca subsp. vesca]
TRINITY_DN7042_c0_g2_i2	PREDICTED: putative mediator of RNA polymerase II transcription subunit 12 [Fragaria vesca subsp. vesca]
TRINITY_DN7048_c0_g1_i6	transcription factor ERF61 [Fragaria x ananassa]
TRINITY_DN7055_c0_g1_i7	PREDICTED: transcription factor bHLH130 [Fragaria vesca subsp. vesca]
TRINITY_DN70626_c0_g1_i1	PREDICTED: ethylene-responsive transcription factor CRF4 [Fragaria vesca subsp. vesca]
TRINITY_DN7064_c0_g1_i2	transcription factor ERF46 [Fragaria x ananassa]
TRINITY_DN706_c0_g1_i3	PREDICTED: transcription initiation factor TFIID subunit 11 [Fragaria vesca subsp. vesca]
TRINITY_DN70793_c0_g1_i1	putative mediator of RNA polymerase II transcription subunit 26 [Frankliniella occidentalis]
TRINITY_DN7095_c0_g1_i7	PREDICTED: probable WRKY transcription factor 2 isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN711_c0_g1_i5	PREDICTED: transcription initiation factor TFIID subunit 4b [Fragaria vesca subsp. vesca]
TRINITY_DN713_c1_g1_i2	PREDICTED: probable mediator of RNA polymerase II transcription subunit 37c [Fragaria vesca subsp. vesca]
TRINITY_DN713_c3_g1_i1	PREDICTED: GATA transcription factor 24-like isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN7140_c0_g1_i5	PREDICTED: transcription factor bHLH128 isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN7183_c1_g1_i2	PREDICTED: GATA transcription factor 5-like [Fragaria vesca subsp. vesca]
TRINITY_DN71841_c0_g1_i1	transcription factor IIIA-like isoform X2 [Rosa chinensis]
TRINITY_DN7186_c0_g1_i4	heat shock transcription factor protein 3 [Fragaria x ananassa]
TRINITY_DN7201_c3_g1_i3	PREDICTED: transcription elongation factor 1 homolog [Fragaria vesca subsp. vesca]
TRINITY_DN7234_c2_g1_i4	putative transcription factor interactor and regulator CCHC(Zn) family [Rosa chinensis]
TRINITY_DN72398_c0_g1_i1	PREDICTED: transcription factor RAX3 [Fragaria vesca subsp. vesca]
TRINITY_DN72863_c0_g1_i1	transcription factor LEC1-A [Glycine latifolia]
TRINITY_DN7297_c1_g1_i4	PREDICTED: transcription repressor MYB6 [Fragaria vesca subsp. vesca]
TRINITY_DN7298_c0_g1_i6	PREDICTED: transcription factor bHLH143-like [Fragaria vesca subsp. vesca]
TRINITY_DN73044_c0_g1_i1	PREDICTED: myelin transcription factor 1-like [Fragaria vesca subsp. vesca]
TRINITY_DN73138_c0_g1_i1	PREDICTED: transcription factor SCREAM2-like isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN73172_c0_g1_i2	transcription factor Sox-2-like [Frankliniella occidentalis]
TRINITY_DN73215_c0_g2_i1	PREDICTED: transcription factor ABORTED MICROSPORES-like [Fragaria vesca subsp. vesca]
TRINITY_DN7321_c0_g1_i4	PREDICTED: GATA transcription factor 8 [Fragaria vesca subsp. vesca]
TRINITY_DN73360_c0_g1_i1	GATA transcription factor 8-like [Rosa chinensis]
TRINITY_DN7352_c0_g1_i1	PREDICTED: transcription factor-like protein DPB isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN7369_c0_g1_i3	PREDICTED: bZIP transcription factor TRAB1 [Fragaria vesca subsp. vesca]
TRINITY_DN736_c0_g1_i10	WRKY transcription factor 51 [Fragaria vesca]
TRINITY_DN73830_c0_g1_i1	putative transcription factor interactor and regulator CCHC(Zn) family [Rosa chinensis]
TRINITY_DN73893_c0_g1_i1	putative transcription factor C2H2 family [Rosa chinensis]
TRINITY_DN7392_c0_g1_i1	PREDICTED: transcription factor bHLH63 [Fragaria vesca subsp. vesca]
TRINITY_DN7392_c0_g2_i1	PREDICTED: transcription factor bHLH63 [Fragaria vesca subsp. vesca]
TRINITY_DN739_c0_g1_i4	PREDICTED: transcription factor GTE10-like, partial [Fragaria vesca subsp. vesca]
TRINITY_DN74143_c0_g1_i1	transcription factor bHLH106-like [Rosa chinensis]
TRINITY_DN7418_c0_g1_i13	PREDICTED: nuclear transcription factor Y subunit C-9-like [Fragaria vesca subsp. vesca]
TRINITY_DN74254_c0_g1_i1	mediator of RNA polymerase II transcription subunit 31 [Prunus yedoensis var. nudiflora]
TRINITY_DN7433_c0_g1_i10	transcription factor bHLH47 isoform X1 [Rosa chinensis]
TRINITY_DN7454_c0_g2_i1	putative transcription factor interactor and regulator CCHC(Zn) family [Rosa chinensis]
TRINITY_DN7457_c0_g1_i3	PREDICTED: RNA polymerase II transcriptional coactivator KELP [Fragaria vesca subsp. vesca]
TRINITY_DN74583_c0_g1_i1	putative transcription factor/ chromatin remodeling BED-type(Zn) family [Rosa chinensis]
TRINITY_DN747_c1_g1_i4	PREDICTED: transcription factor PIF4-like [Fragaria vesca subsp. vesca]
TRINITY_DN74914_c0_g1_i1	PREDICTED: probable WRKY transcription factor 3 [Fragaria vesca subsp. vesca]
TRINITY_DN7503_c0_g2_i1	PREDICTED: transcription factor bHLH130-like [Fragaria vesca subsp. vesca]
TRINITY_DN7518_c0_g1_i1	PREDICTED: transcriptional corepressor SEUSS [Fragaria vesca subsp. vesca]
TRINITY_DN7518_c1_g1_i1	PREDICTED: transcription factor PIF7 isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN75412_c0_g1_i1	transcription factor ERF64 [Fragaria x ananassa]
TRINITY_DN7559_c0_g1_i2	PREDICTED: transcription factor bHLH68 [Fragaria vesca subsp. vesca]
TRINITY_DN7575_c0_g2_i1	transcription factor ERF74 [Fragaria x ananassa]
TRINITY_DN76367_c0_g1_i1	putative transcription factor interactor and regulator CCHC(Zn) family [Rosa chinensis]
TRINITY_DN7653_c0_g1_i7	PREDICTED: transcription factor GLABRA 3 [Fragaria vesca subsp. vesca]
TRINITY_DN7698_c0_g1_i11	PREDICTED: mediator of RNA polymerase II transcription subunit 23 [Fragaria vesca subsp. vesca]
TRINITY_DN77002_c0_g1_i1	transcription factor DICHOTOMA-like [Rosa chinensis]
TRINITY_DN7714_c0_g1_i5	PREDICTED: CCR4-NOT transcription complex subunit 1 isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN77327_c0_g1_i1	transcription factor MYB108 [Prunus avium]
TRINITY_DN77514_c0_g1_i1	PREDICTED: transcription factor bHLH18-like [Fragaria vesca subsp. vesca]
TRINITY_DN77538_c0_g1_i2	putative ribonuclease H-like domain, transcription elongation factor Spt6, Tex-like protein [Rosa chinensis]
TRINITY_DN77667_c0_g1_i1	PREDICTED: ethylene-responsive transcription factor RAP2-11-like [Fragaria vesca subsp. vesca]
TRINITY_DN776_c0_g1_i3	PREDICTED: probable WRKY transcription factor 20 isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN77879_c0_g1_i1	putative transcription factor/ chromatin remodeling BED-type(Zn) family [Rosa chinensis]
TRINITY_DN78002_c0_g1_i1	PREDICTED: B3 domain-containing transcription factor VRN1-like isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN78002_c1_g1_i2	PREDICTED: B3 domain-containing transcription factor VRN1-like isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN78080_c0_g1_i2	transcription factor ERF52 [Fragaria x ananassa]
TRINITY_DN78164_c0_g1_i1	putative transcription factor interactor and regulator CCHC(Zn) family [Rosa chinensis]
TRINITY_DN781_c0_g1_i7	PREDICTED: mediator of RNA polymerase II transcription subunit 10b isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN78330_c0_g1_i1	transcription factor ERF88 [Fragaria x ananassa]
TRINITY_DN78400_c0_g1_i1	trifunctional transcriptional regulator/proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase [Escherichia coli]
TRINITY_DN78438_c0_g1_i1	putative transcription factor interactor and regulator CCHC(Zn) family [Rosa chinensis]
TRINITY_DN7843_c0_g1_i6	PREDICTED: mediator of RNA polymerase II transcription subunit 33B [Fragaria vesca subsp. vesca]
TRINITY_DN78489_c0_g1_i1	PREDICTED: transcription factor RAX3 [Fragaria vesca subsp. vesca]
TRINITY_DN78493_c0_g1_i1	PREDICTED: transcription factor MYB39 [Fragaria vesca subsp. vesca]
TRINITY_DN78543_c0_g1_i1	putative transcription factor MYB-HB-like family [Rosa chinensis]
TRINITY_DN7861_c0_g1_i1	PREDICTED: RNA polymerase I-specific transcription initiation factor RRN3-like [Fragaria vesca subsp. vesca]
TRINITY_DN78775_c0_g1_i1	PREDICTED: transcription factor MYB46 [Fragaria vesca subsp. vesca]
TRINITY_DN7887_c0_g1_i1	PREDICTED: transcription factor bHLH157-like isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN78917_c0_g1_i1	putative mediator of RNA polymerase II transcription subunit 12 isoform X1 [Frankliniella occidentalis]
TRINITY_DN79037_c0_g1_i1	PREDICTED: transcription factor TGA5 [Fragaria vesca subsp. vesca]
TRINITY_DN79071_c0_g1_i1	PREDICTED: probable transcription factor GLK1 [Fragaria vesca subsp. vesca]
TRINITY_DN79223_c0_g1_i1	transcription factor 25 [Frankliniella occidentalis]
TRINITY_DN79316_c0_g1_i1	PREDICTED: transcription factor WER-like [Fragaria vesca subsp. vesca]
TRINITY_DN79461_c0_g1_i1	PREDICTED: transcription initiation factor IIB-2 [Fragaria vesca subsp. vesca]
TRINITY_DN79471_c0_g1_i1	PREDICTED: transcription factor MYB46 [Fragaria vesca subsp. vesca]
TRINITY_DN79479_c0_g1_i1	PREDICTED: B3 domain-containing transcription factor VRN1-like [Fragaria vesca subsp. vesca]
TRINITY_DN7949_c0_g2_i3	PREDICTED: transcription factor BIM2 [Fragaria vesca subsp. vesca]
TRINITY_DN79582_c0_g1_i1	Glycine cleavage system transcriptional activator GcvA [Enterobacter cloacae]
TRINITY_DN7964_c0_g1_i4	PREDICTED: transcription factor MYB44-like [Fragaria vesca subsp. vesca]
TRINITY_DN79716_c0_g1_i1	putative transcription factor interactor and regulator CCHC(Zn) family [Rosa chinensis]
TRINITY_DN7971_c0_g1_i2	PREDICTED: calmodulin-binding transcription activator 3-like isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN79755_c0_g1_i1	PREDICTED: transcription repressor OFP14 [Fragaria vesca subsp. vesca]
TRINITY_DN79758_c0_g1_i1	putative mediator of RNA polymerase II transcription subunit 12 isoform X1 [Frankliniella occidentalis]
TRINITY_DN79771_c0_g1_i1	putative transcription factor interactor and regulator CCHC(Zn) family [Rosa chinensis]
TRINITY_DN7980_c0_g1_i4	PREDICTED: transcription factor bHLH80-like [Fragaria vesca subsp. vesca]
TRINITY_DN79817_c0_g1_i1	DNA-binding transcriptional regulator PgrR [Escherichia coli]
TRINITY_DN80059_c0_g1_i1	transcription factor Sox-2-like [Frankliniella occidentalis]
TRINITY_DN8012_c0_g1_i14	PREDICTED: trihelix transcription factor ASIL2-like [Fragaria vesca subsp. vesca]
TRINITY_DN8034_c0_g1_i8	PREDICTED: transcription factor BIM2 [Fragaria vesca subsp. vesca]
TRINITY_DN80412_c0_g1_i1	fork head domain transcription factor slp2-like [Frankliniella occidentalis]
TRINITY_DN80478_c0_g1_i1	putative transcription factor interactor and regulator CCHC(Zn) family [Rosa chinensis]
TRINITY_DN8047_c0_g1_i2	PREDICTED: probable WRKY transcription factor 57 isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN80483_c0_g1_i1	LIM domain transcription factor LMO4, partial [Frankliniella occidentalis]
TRINITY_DN80522_c0_g1_i1	PREDICTED: probable WRKY transcription factor 72 [Fragaria vesca subsp. vesca]
TRINITY_DN80545_c0_g1_i1	PREDICTED: ethylene-responsive transcription factor ERF062 [Fragaria vesca subsp. vesca]
TRINITY_DN80577_c0_g1_i1	PREDICTED: ethylene-responsive transcription factor RAP2-11-like [Fragaria vesca subsp. vesca]
TRINITY_DN80606_c0_g1_i1	transcription factor ERF40 [Fragaria x ananassa]
TRINITY_DN80642_c0_g1_i1	nucleolar transcription factor 1-B-like [Frankliniella occidentalis]
TRINITY_DN80785_c0_g1_i1	putative transcription factor interactor and regulator CCHC(Zn) family [Rosa chinensis]
TRINITY_DN80808_c0_g1_i1	transcriptional regulator [Cutibacterium acnes JCM 18918]
TRINITY_DN80884_c0_g1_i1	putative transcription factor interactor and regulator CCHC(Zn) family [Rosa chinensis]
TRINITY_DN81031_c0_g1_i1	PREDICTED: B3 domain-containing transcription factor VRN1-like [Fragaria vesca subsp. vesca]
TRINITY_DN8110_c0_g2_i1	transcription factor Soloist [Fragaria x ananassa]
TRINITY_DN81372_c0_g1_i1	PREDICTED: transcription initiation factor TFIID subunit 1-like [Fragaria vesca subsp. vesca]
TRINITY_DN8138_c0_g1_i6	PREDICTED: LOW QUALITY PROTEIN: transcription factor MYB1R1 [Fragaria vesca subsp. vesca]
TRINITY_DN81490_c0_g1_i1	transcription factor ERF13 [Fragaria x ananassa]
TRINITY_DN81832_c0_g1_i1	PREDICTED: NAC transcription factor 29-like [Fragaria vesca subsp. vesca]
TRINITY_DN81882_c0_g1_i1	putative transcription factor AS2-LOB family [Rosa chinensis]
TRINITY_DN81884_c0_g1_i1	transcription initiation factor TFIID subunit 9 [Frankliniella occidentalis]
TRINITY_DN82096_c0_g1_i1	putative transcription factor TFIIB [Rosa chinensis]
TRINITY_DN820_c1_g1_i3	PREDICTED: mediator of RNA polymerase II transcription subunit 4-like [Fragaria vesca subsp. vesca]
TRINITY_DN82205_c0_g1_i1	PREDICTED: transcription factor JUNGBRUNNEN 1-like [Fragaria vesca subsp. vesca]
TRINITY_DN822_c0_g1_i7	PREDICTED: transcription factor IIIA-like isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN82403_c0_g1_i1	transcription factor MYB54-like isoform X1 [Rosa chinensis]
TRINITY_DN8243_c0_g1_i13	PREDICTED: transcription factor TCP4 [Fragaria vesca subsp. vesca]
TRINITY_DN82449_c0_g1_i1	transcription factor kayak isoform X2 [Frankliniella occidentalis]
TRINITY_DN82543_c0_g1_i1	putative transcription factor interactor and regulator CCHC(Zn) family [Rosa chinensis]
TRINITY_DN8271_c0_g1_i2	PREDICTED: general transcription factor IIE subunit 1-like [Fragaria vesca subsp. vesca]
TRINITY_DN82991_c0_g1_i1	transcription factor sox-2-like [Frankliniella occidentalis]
TRINITY_DN83011_c0_g1_i1	PREDICTED: B3 domain-containing transcription factor VRN1-like [Fragaria vesca subsp. vesca]
TRINITY_DN8345_c0_g1_i5	PREDICTED: probable WRKY transcription factor 65 isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN8374_c0_g1_i16	PREDICTED: probable WRKY transcription factor 17 [Fragaria vesca subsp. vesca]
TRINITY_DN8414_c0_g1_i6	PREDICTED: transcription initiation factor IIA large subunit-like [Fragaria vesca subsp. vesca]
TRINITY_DN8496_c0_g1_i4	PREDICTED: WRKY transcription factor 44 [Fragaria vesca subsp. vesca]
TRINITY_DN8502_c0_g1_i13	PREDICTED: nuclear transcription factor Y subunit A-7 [Fragaria vesca subsp. vesca]
TRINITY_DN8567_c0_g2_i1	PREDICTED: transcription factor MYB12-like [Fragaria vesca subsp. vesca]
TRINITY_DN8570_c0_g1_i1	PREDICTED: transcription initiation factor TFIID subunit 11 [Fragaria vesca subsp. vesca]
TRINITY_DN8597_c0_g1_i10	PREDICTED: probable WRKY transcription factor 70 [Fragaria vesca subsp. vesca]
TRINITY_DN861_c0_g1_i1	PREDICTED: nuclear transcription factor Y subunit A-1 [Fragaria vesca subsp. vesca]
TRINITY_DN861_c0_g2_i1	PREDICTED: nuclear transcription factor Y subunit A-1 [Fragaria vesca subsp. vesca]
TRINITY_DN8677_c0_g1_i4	PREDICTED: transcription factor TCP20 [Fragaria vesca subsp. vesca]
TRINITY_DN870_c0_g1_i2	PREDICTED: transcription elongation factor 1 homolog [Fragaria vesca subsp. vesca]
TRINITY_DN8737_c0_g1_i1	PREDICTED: mediator of RNA polymerase II transcription subunit 21-like isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN8737_c0_g2_i1	PREDICTED: mediator of RNA polymerase II transcription subunit 21-like isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN8753_c0_g1_i10	PREDICTED: WRKY transcription factor 1 isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN8764_c0_g1_i3	PREDICTED: putative GATA transcription factor 22 [Fragaria vesca subsp. vesca]
TRINITY_DN8770_c0_g1_i9	heat shock transcription factor protein 2 [Fragaria x ananassa]
TRINITY_DN8807_c0_g1_i6	PREDICTED: transcription factor TT2-like [Fragaria vesca subsp. vesca]
TRINITY_DN8807_c0_g2_i3	PREDICTED: transcription repressor MYB6-like [Fragaria vesca subsp. vesca]
TRINITY_DN8810_c0_g1_i1	PREDICTED: transcription factor bHLH57-like [Fragaria vesca subsp. vesca]
TRINITY_DN8841_c0_g1_i1	PREDICTED: probable mediator of RNA polymerase II transcription subunit 37c [Fragaria vesca subsp. vesca]
TRINITY_DN8841_c1_g1_i1	PREDICTED: probable mediator of RNA polymerase II transcription subunit 37c [Fragaria vesca subsp. vesca]
TRINITY_DN8857_c0_g1_i6	PREDICTED: probable WRKY transcription factor 33 [Fragaria vesca subsp. vesca]
TRINITY_DN8862_c0_g1_i7	PREDICTED: mediator of RNA polymerase II transcription subunit 28-like [Fragaria vesca subsp. vesca]
TRINITY_DN8862_c1_g1_i1	PREDICTED: mediator of RNA polymerase II transcription subunit 28-like [Fragaria vesca subsp. vesca]
TRINITY_DN8862_c1_g2_i1	mediator of RNA polymerase II transcription subunit 28-like [Rosa chinensis]
TRINITY_DN8894_c1_g1_i12	PREDICTED: transcription factor RF2a [Fragaria vesca subsp. vesca]
TRINITY_DN88_c1_g1_i1	mediator of RNA polymerase II transcription subunit 9 [Rosa chinensis]
TRINITY_DN8902_c0_g1_i3	PREDICTED: repressor of RNA polymerase III transcription MAF1 homolog [Fragaria vesca subsp. vesca]
TRINITY_DN8908_c0_g1_i1	PREDICTED: trihelix transcription factor GTL1 isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN8916_c0_g1_i5	PREDICTED: transcription factor bHLH121 [Fragaria vesca subsp. vesca]
TRINITY_DN8984_c0_g1_i9	PREDICTED: probable WRKY transcription factor 40 isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN9010_c0_g1_i4	PREDICTED: transcription initiation factor IIA large subunit-like [Fragaria vesca subsp. vesca]
TRINITY_DN9050_c0_g2_i3	PREDICTED: transcription initiation factor TFIID subunit 10 [Fragaria vesca subsp. vesca]
TRINITY_DN9055_c0_g1_i3	PREDICTED: transcription factor HY5 [Fragaria vesca subsp. vesca]
TRINITY_DN9062_c0_g1_i2	PREDICTED: CCR4-NOT transcription complex subunit 11 [Fragaria vesca subsp. vesca]
TRINITY_DN9078_c0_g1_i4	PREDICTED: transcription factor bHLH3 [Fragaria vesca subsp. vesca]
TRINITY_DN9094_c0_g1_i4	PREDICTED: transcriptional regulator ATRX homolog [Fragaria vesca subsp. vesca]
TRINITY_DN9159_c0_g1_i17	PREDICTED: probable WRKY transcription factor 51 [Fragaria vesca subsp. vesca]
TRINITY_DN9179_c0_g1_i1	transcription factor ERF3 [Fragaria x ananassa]
TRINITY_DN9200_c1_g1_i9	PREDICTED: transcription factor bHLH130 [Fragaria vesca subsp. vesca]
TRINITY_DN9225_c0_g1_i6	PREDICTED: transcription factor bHLH93-like [Fragaria vesca subsp. vesca]
TRINITY_DN923_c0_g1_i1	PREDICTED: transcription factor GTE10-like, partial [Fragaria vesca subsp. vesca]
TRINITY_DN9244_c0_g1_i4	PREDICTED: transcription factor PCL1 [Fragaria vesca subsp. vesca]
TRINITY_DN9244_c0_g2_i1	MYB family transcription factor [Trifolium pratense]
TRINITY_DN9264_c0_g1_i2	PREDICTED: ethylene-responsive transcription factor ERF118 [Fragaria vesca subsp. vesca]
TRINITY_DN92_c0_g1_i13	PREDICTED: mediator of RNA polymerase II transcription subunit 10b isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN933_c0_g1_i1	PREDICTED: transcriptional activator Myb [Fragaria vesca subsp. vesca]
TRINITY_DN9347_c0_g1_i7	PREDICTED: transcription factor BIM2 [Fragaria vesca subsp. vesca]
TRINITY_DN9369_c0_g1_i2	PREDICTED: transcription repressor MYB6-like [Fragaria vesca subsp. vesca]
TRINITY_DN9384_c0_g1_i2	PREDICTED: mediator of RNA polymerase II transcription subunit 33A-like [Fragaria vesca subsp. vesca]
TRINITY_DN9390_c0_g1_i17	PREDICTED: transcription factor bHLH144-like [Fragaria vesca subsp. vesca]
TRINITY_DN9416_c0_g1_i11	PREDICTED: transcription factor TGA4-like isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN9432_c0_g1_i5	PREDICTED: transcription factor GTE7-like [Fragaria vesca subsp. vesca]
TRINITY_DN9471_c1_g1_i4	PREDICTED: probable WRKY transcription factor 31 [Fragaria vesca subsp. vesca]
TRINITY_DN9481_c0_g1_i16	PREDICTED: transcription factor GTE12 [Fragaria vesca subsp. vesca]
TRINITY_DN9527_c0_g2_i2	trihelix transcription factor ASIL2 isoform X2 [Rosa chinensis]
TRINITY_DN9586_c0_g1_i2	PREDICTED: transcription factor bHLH113 [Fragaria vesca subsp. vesca]
TRINITY_DN9586_c0_g2_i1	PREDICTED: transcription factor bHLH113 [Fragaria vesca subsp. vesca]
TRINITY_DN9615_c0_g1_i7	PREDICTED: transcription factor-like protein DPB isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN9634_c0_g1_i1	PREDICTED: mediator of RNA polymerase II transcription subunit 8 [Fragaria vesca subsp. vesca]
TRINITY_DN9669_c0_g1_i1	PREDICTED: transcription factor PCF1 [Fragaria vesca subsp. vesca]
TRINITY_DN9784_c0_g1_i3	PREDICTED: trihelix transcription factor GT-2-like [Fragaria vesca subsp. vesca]
TRINITY_DN9812_c0_g1_i3	PREDICTED: GATA transcription factor 15-like [Fragaria vesca subsp. vesca]
TRINITY_DN9816_c0_g1_i3	PREDICTED: transcription factor MYB1R1 [Fragaria vesca subsp. vesca]
TRINITY_DN9830_c0_g2_i1	transcription factor ERF89 [Fragaria x ananassa]
TRINITY_DN9844_c1_g1_i7	PREDICTED: AP2/ERF and B3 domain-containing transcription repressor TEM1-like [Fragaria vesca subsp. vesca]
TRINITY_DN9930_c0_g1_i2	PCF transcription factor 15 [Fragaria vesca]
TRINITY_DN9936_c0_g1_i1	PREDICTED: transcription initiation factor TFIID subunit 5 isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN9973_c0_g1_i3	PREDICTED: transformation/transcription domain-associated protein isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN9976_c0_g1_i6	PREDICTED: mediator of RNA polymerase II transcription subunit 27 [Fragaria vesca subsp. vesca]
